target_id	mean_obs	pval	qval	test_stat	rss	degrees_free	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	b	se_b	trx
10231	7.98937954100857	0.00469314058788647	0.0365229611503414	7.99404661095648	0.108851359689881	1	0.0217702719379763	0.0176152500019639	0.00415502193601232	0.162753078192517	0.162753078192517	-0.0226793910129939	0.134213652761062	NM_201393
10234	8.08449622350052	0.0018129246519484	0.0153784912279731	9.7299191213608	0.115494230898507	1	0.0230988461797012	0.019148573052674	0.00395027312702733	0.22074272342761	0.22074272342761	0.0817594795554222	0.132581617725803	NM_001163542
10236	7.94488964690621	0.00147416537480307	0.0126923985157536	10.1106303125425	0.0299881765727448	1	0.00599763531454904	0.0249309428873264	-0.0189333075727774	0.140951232394454	0.140951232394454	0.0083043902178915	0.132197162814553	NM_001163549
10238	8.03594371232201	0.000727932235641774	0.00658475235767792	11.4165376945848	0.0519816183184555	1	0.0103963236636912	0.0213210417610559	-0.0109247180973648	0.189034450495539	0.189034450495539	-0.0317254008411124	0.122459541001708	NM_201387
10240	8.06793355205126	2.24548094727626e-05	0.000242877594735664	17.9688629763696	0.0264900162515751	1	0.00529800325031501	0.00647426988716271	-0.00117626663684769	0.209395126203549	0.209395126203549	-0.0798397627292578	0.0712331270385533	NM_201389
10243	8.04737449081862	0.00217495724978692	0.0182059946818874	9.39569343537222	0.104393856955753	1	0.0208787713911505	0.0235957157837314	-0.00271694439258088	0.196082380645599	0.196082380645599	0.0398879625061717	0.130388702620544	NM_011117
10280	7.38811767089728	3.16032328965506e-09	5.11977782932229e-07	35.08247432398	2.99219635615453	1	0.598439271230907	0.00103836620085489	0.59740090503005	0.023283475173034	0.59740090503005	1.41140669767821	0.0463127963193531	NM_019396
10302	5.92752703256965	2.32633028357601e-05	0.000251229123485301	17.9015380577873	2.66548030809312	1	0.533096061618624	0.0031277339930664	0.529968327625557	0.00857554442491472	0.529968327625557	1.30076537431913	0.145770635790007	NM_012053
1032	7.46311980569388	2.98328113086308e-07	5.67727439449096e-06	26.2605017813511	2.60354792159003	1	0.520709584318007	0.00908452626459776	0.511625058053408	0.0294399154714965	0.511625058053408	1.31233037942122	0.0860884846558392	NM_027678
10331	7.43221899549755	0.000739115664664646	0.00666327986290204	11.3882138188316	0.00886968379089744	1	0.00177393675817954	0.000602996494640768	0.00117094026353872	0.0267089056306351	0.0267089056306351	0.0287052962448451	0.0423840849183418	NR_033577
10332	6.77731204653172	4.58365789191004e-06	5.53887616046318e-05	21.0038315302472	2.60637882259913	1	0.521275764519825	0.00158543991073318	0.519690324609092	0.00566988317995596	0.519690324609092	-1.29924140829455	0.111307731880538	NM_001143686
10341	6.65756042732371	2.49161304502379e-08	1.15002647539138e-06	31.0678738964886	3.18016942488216	1	0.636033884976432	0.00155086453659875	0.634483020439834	0.00516353536150889	0.634483020439834	-1.45317587321963	0.0617433096229798	NM_018749
10396	6.27223610599392	3.49954632397408e-06	4.31180725434237e-05	21.5211122492675	2.8762251855795	1	0.575245037115901	0.00267339596269305	0.572571641153207	0.00631534585951465	0.572571641153207	1.36649636520403	0.111994576807515	NM_138581
10415	6.9410143801021	7.40097930200608e-07	1.12118344338285e-05	24.5077955412026	3.43506608835056	1	0.687013217670113	0.014118027905758	0.672895189764354	0.00716524542524993	0.672895189764354	1.5034821771542	0.10765706220742	NM_001253820
10457	6.3988647928243	5.15109519345078e-08	1.69986141383876e-06	29.6590734560404	2.84847767611127	1	0.569695535222254	0.00206360463953221	0.567631930582721	0.00575397788495447	0.567631930582721	1.37534583055782	0.0694649223085938	NM_001287180
10459	5.822795555077	1.39234027005186e-06	1.92442423609432e-05	23.2912217400625	2.3357336473486	1	0.467146729469721	0.0032580295782861	0.463888699891434	0.00934564637514947	0.463888699891434	1.23589901117379	0.08876244237929	NM_175109
10460	7.56005062067533	0.0015800806060268	0.0135480308147701	9.98281358833531	0.020902248396974	1	0.00418044967939487	0.000463106591606957	0.00371734308778784	0.0401501459915428	0.0401501459915428	-0.049589567520955	0.0535623633200916	NM_001044308
10463	7.70785580747422	1.87840081738551e-08	1.03257237505298e-06	31.6163636416589	2.82283131464971	1	0.56456626292994	0.00058778221260599	0.563978480717335	0.064989678091161	0.563978480717335	-1.36847865482992	0.0478375228630409	NM_010815
10468	8.14418033072198	7.43097507245195e-05	0.000755269874455587	15.697820412126	0.0436769937336857	1	0.00873539874673714	0.00824637881177583	0.00048901993496132	0.266678187987237	0.266678187987237	-0.0295858317125268	0.0840277846672385	NM_144812
10469	8.14618293911996	0.000257490606766144	0.00248312486487742	13.3567758070087	0.0644458527648392	1	0.0128891705529678	0.00860254940009742	0.00428662115287043	0.268366556052355	0.268366556052355	0.0203029062678298	0.103140309579119	NM_177124
10491	7.04342333051074	2.44505414922897e-06	3.16300263349696e-05	22.2091528841407	3.13451811063829	1	0.62690362212766	0.00814950420168513	0.618754117925974	0.00893692262358968	0.618754117925974	1.42860978228243	0.11040021557097	NM_001146174
10499	6.96080907473788	1.66452711747475e-08	9.74453671823355e-07	31.8511311126014	2.52366804850183	1	0.504733609700368	0.0010945561753901	0.503639053524977	0.00744686655507765	0.503639053524977	1.29517080917916	0.0535718575297159	NM_030229
1051	7.34055658674225	2.5975729830765e-07	5.1513973685433e-06	26.5279152451995	3.27098117891134	1	0.654196235782266	0.000934756089234935	0.653261479693032	0.0201327570839968	0.653261479693032	-1.46829334166915	0.0786905046435919	NM_178691
10540	7.33505302609373	0.00120605164154729	0.0105238796713373	10.4810504443065	0.00502277682659733	1	0.00100455536531943	0.000685678665231862	0.000318876700087604	0.0198007877943031	0.0198007877943031	-0.0261790602787026	0.0445273180757155	NR_027799
10546	7.39632185314299	3.86361962593852e-07	6.85527852122859e-06	25.7612815900762	2.55707505000117	1	0.511415010000235	0.00882909750541228	0.502585912494821	0.0238816973423258	0.502585912494821	1.29923690945824	0.0856020065408768	NM_001271414
10556	7.78066927543802	9.65491298996427e-10	3.97480559365898e-07	37.393383236445	2.74819180133393	1	0.549638360266785	0.000452568891776864	0.549185791375008	0.0824980264189677	0.549185791375008	1.35287025503021	0.0361218824632133	NR_027980
10565	7.39091128014262	0.00552497336389359	0.0423915394273716	7.69905534374285	0.0152793788155474	1	0.00305587576310949	0.000615232507130584	0.0024406432559789	0.0234852647777352	0.0234852647777352	0.00468326119341663	0.0504091251865486	NM_022723
1059	5.97247877960327	4.94996520313458e-07	8.21979798635906e-06	25.2832192294597	2.902724968253	1	0.5805449936506	0.00322337814366226	0.577321615506937	0.00826148550908449	0.577321615506937	1.38162396343116	0.0844059095565373	NM_001009940
10606	2.23226565131086	0.00300175542462854	0.0245688702290686	8.8064010945551	18.4493679627512	1	3.68987359255024	0.524396716958316	3.16547687559193	0.246215667901609	3.16547687559193	3.10174419070277	0.818346139673761	NR_029729
10626	3.66550421739176	0.000804045490795508	0.0071792497851125	11.2318709520317	4.38714940938665	1	0.877429881877331	0.0324151967356721	0.845014685141659	0.0715745626756821	0.845014685141659	1.58100774197811	0.326029443735422	NR_105817
1067	7.38170159050455	0.00270823526025998	0.0223607440373019	8.99429639792062	0.0119205902433514	1	0.00238411804867031	0.00064857533994577	0.00173554270872451	0.0228273760537375	0.0228273760537375	0.0116018513487663	0.0441940527885693	NM_001081011
10684	6.33817817637668	4.95556270561356e-07	8.22250452451045e-06	25.2810393340931	2.94280914666124	1	0.588561829332249	0.00676835132001973	0.581793478012229	0.00597837242452419	0.581793478012229	1.39201178328286	0.0902442964806433	NM_001205049
10685	6.55169986022018	1.33891434869787e-06	1.86350980271422e-05	23.3664803705095	2.61306281847532	1	0.522612563695064	0.00438066193391976	0.518231901761144	0.00512177684512787	0.518231901761144	1.30710719952103	0.0915323002330959	NM_001277245
1069	7.40833083207202	1.87995533901268e-09	4.56916560468894e-07	36.0943042701224	3.05575071367967	1	0.611150142735933	0.000653637798246587	0.610496504937688	0.0247886508638774	0.610496504937688	-1.42648687672364	0.0431444217769011	NM_011924
10695	7.9092438440466	4.36425292890202e-08	1.54606457604385e-06	29.9804455445543	2.39769230330804	1	0.479538460661609	0.00532826973564714	0.474210190925961	0.125549096357176	0.474210190925961	1.26310419055175	0.0666176540254944	NM_001109041
107	7.3763016815456	5.87254383265509e-09	5.89322105132277e-07	33.8764438543795	2.8825233590406	1	0.57650467180812	0.000739282904550117	0.57576538890357	0.0224513225323777	0.57576538890357	1.38427189931515	0.0442882605354167	NM_031402
10700	8.11876875793991	4.11786904043178e-08	1.5035991211173e-06	30.0931324328618	2.73839779874047	1	0.547679559748096	0.000353087528158784	0.547326472219936	0.246109312421174	0.547326472219936	1.34690469558694	0.053493629292404	NM_025730
10708	7.18578883246886	0.00484781133197163	0.0376136435955747	7.93535508196585	0.00957593873532555	1	0.0019151877470651	0.000763583846519061	0.00115160390054605	0.0128644058135062	0.0128644058135062	-0.0620691707382437	0.0475151471366698	NM_001033275
10739	7.49593080967436	0.000538658239040419	0.00499469948361237	11.9768409564855	0.00950627642550518	1	0.00190125528510108	0.000569422262098474	0.00133183302300256	0.0326758133219565	0.0326758133219565	-0.00240472957260458	0.0411535337338758	NM_175251
10740	7.35773429433035	0.00160411701806681	0.0137484371722153	9.95501635330672	0.0157233452863208	1	0.00314466905726417	0.000668138273804729	0.00247653078345943	0.0212109280197051	0.0212109280197051	-0.070119241854346	0.0440388830048986	NM_028148
10776	6.83358525821876	3.84761177801813e-07	6.83272549165791e-06	25.769294703772	2.77740922108114	1	0.55548184421623	0.0115007068467523	0.543981137369476	0.00604797153437182	0.543981137369476	1.35753085424604	0.100290886317412	NM_030121
10804	6.87109854635858	4.94255416603371e-08	1.65475755309988e-06	29.7391870872617	3.12564804585217	1	0.625129609170436	0.00573905739042872	0.619390551780006	0.00637007335244081	0.619390551780006	1.4423213759785	0.078365092745131	NM_001044741
10836	5.00262851757722	1.53735237020267e-05	0.000170374815615402	18.690640690038	3.34024477455087	1	0.668048954910175	0.00857345562305571	0.659475499287119	0.0186277125149601	0.659475499287119	1.46063102626229	0.152796314435705	NR_045627
10850	6.72781407685733	7.01787793035092e-08	2.07152827212481e-06	29.0597838723753	2.67564296667284	1	0.535128593334568	0.00180159563860798	0.53332699769596	0.00541996209036741	0.53332699769596	1.33104540592276	0.0617912726832524	NM_175087
10871	7.40276761664765	0.000858063599505352	0.00763525548997377	11.1112344541348	0.00675175069177555	1	0.00135035013835522	0.000580730630918156	0.000769619507436953	0.0243638010806183	0.0243638010806183	0.00853469993635894	0.0426638983324475	NM_172819
10873	6.29367293830171	7.02704292271637e-08	2.07152827212481e-06	29.057255528547	2.75346670301265	1	0.550693340602532	0.00209052125003102	0.5486028193525	0.00619256262265855	0.5486028193525	1.35194438370595	0.0718505582168915	NM_183109
10877	6.57498087863545	3.32543727827805e-08	1.34149845320554e-06	30.5077016087383	2.86144937953673	1	0.572289875907346	0.00168771453225786	0.570602161375089	0.00507715862260974	0.570602161375089	-1.37866571495077	0.064069655169072	NM_199477
10880	7.44567269077833	1.33706157046083e-08	8.47378103554442e-07	32.2767134612923	2.93588762817966	1	0.587177525635933	0.00105304860661941	0.586124477029313	0.0278622631544055	0.586124477029313	1.39596929845872	0.0461739551779672	NM_001146161
10886	7.51726866971901	7.2155465798249e-09	6.54260652661597e-07	33.4758204918786	2.45729407977479	1	0.491458815954958	0.00063530323938902	0.490823512715568	0.0349840674702787	0.490823512715568	1.27787857714577	0.0413708471386101	NM_010127
1089	7.29740786708103	1.09292942868297e-08	7.70403723810401e-07	32.6685220131932	2.39929573541552	1	0.479859147083102	0.000919232898952463	0.478939914184151	0.017693856589125	0.478939914184151	-1.26279096997511	0.0468198267844001	NM_178874
10890	5.70169302104807	1.66515216630882e-05	0.000183556454758425	18.5384033711827	3.81400287872016	1	0.762800575744033	0.0192112938603184	0.743589281883714	0.0102842395008554	0.743589281883714	1.5599026178136	0.165357498130366	NR_104337
10904	7.75650098988678	1.87912560161353e-05	0.000205731412675069	18.3080386551591	0.00828049415132438	1	0.00165609883026491	0.000497570741379939	0.00115852808888494	0.0762178685477801	0.0762178685477801	-0.025901186992148	0.036855744871175	NM_021530
10906	7.70283352200189	1.65839468118199e-05	0.000182908841792526	18.5461544292049	0.00971924797878947	1	0.0019438495957578	0.000470635724926194	0.0014732138708317	0.0639296171870944	0.0639296171870944	-0.0587952708924488	0.0373427040539619	NM_011323
10910	7.12089486672369	1.68689916383983e-06	2.28193852946584e-05	22.9222269986355	3.55416964435892	1	0.710833928871784	0.0179375072536831	0.6928964216181	0.0108227212676424	0.6928964216181	1.52446764699058	0.117527645022543	NM_001277257
1093	8.2288403777568	4.01064793269714e-09	5.27068609089175e-07	34.6185564207293	2.94962761089788	1	0.589925522179578	0.000359974466169853	0.589565547713407	0.347554455713369	0.589565547713407	1.40022110141028	0.0380764836567099	NM_177129
10932	6.4774127006081	3.11305429128725e-06	3.89818351254604e-05	21.7455851287094	3.39581185259605	1	0.679162370519212	0.00214630789628254	0.677016062622928	0.00539262580789235	0.677016062622928	1.48553533042176	0.119435495630575	NM_001201323
1095	7.61295402997245	0.00083721082135555	0.00746360859087031	11.1568694269849	0.0275860795118598	1	0.00551721590237189	0.00294899661065755	0.00256821929171442	0.0476663502921311	0.0476663502921311	-0.0835603321043811	0.0560629266242084	NM_182716
10954	6.71610572045061	4.85546274739304e-08	1.63351639573009e-06	29.7736517681179	3.01697105202751	1	0.603394210405502	0.00153408363162163	0.60186012677388	0.00537009444272371	0.60186012677388	1.4137881642793	0.0605476227502377	NM_146063
10965	7.31324750469136	1.6692113186832e-07	3.69269220916967e-06	27.3826618636357	3.04662045468221	1	0.609324090936443	0.00635005724071032	0.602974033695732	0.0185466069369505	0.602974033695732	1.41880382995786	0.0760910179498833	NM_001289694
10972	7.19352660959183	0.00603704066185314	0.0457948867775419	7.5392129922223	0.0116168571307445	1	0.00232337142614891	0.000703973925478436	0.00161939750067046	0.0131410492875836	0.0131410492875836	-0.059828639841007	0.0469649286841463	NM_001014976
10977	7.35803627610926	0.00137401045568113	0.0119042611553243	10.2403562903106	0.00991048154487652	1	0.00198209630897534	0.000607649230217402	0.0013744470787579	0.0212304663981053	0.0212304663981053	-0.0445248070669804	0.0435738557064251	NM_013672
10993	8.0586563620958	2.13973375169431e-08	1.07370078135866e-06	31.3634307201854	2.51772039763646	1	0.503544079527293	0.00459443899884806	0.498949640528444	0.203284343744287	0.498949640528444	1.29485263806541	0.0618702143073372	NM_001310066
11002	5.96036301739799	3.93452786034525e-05	0.000413065630080015	16.9027144007035	2.6593051397012	1	0.531861027940241	0.00303309962214575	0.528827928318095	0.00834486254751294	0.528827928318095	1.29333332022067	0.158239546211684	NM_001024842
11003	6.61625120561749	4.62022574770262e-08	1.58263732884941e-06	29.8699320555962	2.81436438774386	1	0.562872877548772	0.00165876940392292	0.561214108144849	0.0050683728492742	0.561214108144849	1.36626244317592	0.0631172549539016	NM_010462
11015	7.45044402977785	0.00288734500546624	0.0236979556012999	8.87732369237937	0.0147692166608731	1	0.00295384333217472	0.000617406915261882	0.00233643641691275	0.0282843322358599	0.0282843322358599	0.00578135308976659	0.049529588119208	NM_001076789
11018	6.50859464694789	0.000133986750510976	0.00132922040095236	14.5848596163933	2.39404444767393	1	0.478808889534787	0.0440807814731108	0.434728108061675	0.005260651878625	0.434728108061675	1.20968729621868	0.182130637970223	NM_010447
11030	6.83615866425488	1.55398400017254e-07	3.55069067470515e-06	27.5209951286781	2.68333169269046	1	0.536666338538092	0.00134555103931565	0.535320787498776	0.00606810621501927	0.535320787498776	-1.33104032181101	0.0656114640139662	NM_013866
11037	7.15967831803693	4.40900871402436e-07	7.54583201738265e-06	25.5064745077019	2.95161866621261	1	0.590323733242522	0.00368447390522906	0.586639259337292	0.0119853834509172	0.586639259337292	1.39328650425047	0.0813917909690342	NM_001285890
11061	7.34217366020345	0.00181912033371667	0.0154189978715519	9.72364854124064	0.00785247749606366	1	0.00157049549921271	0.000669186295867975	0.000901309203344757	0.0202315177853526	0.0202315177853526	-0.0223012499612643	0.0442912371454503	NM_001025432
11067	8.07522083519446	5.27970119157035e-10	3.97480559365898e-07	38.5710222723445	2.56710441971163	1	0.513420883942326	0.000323076685695554	0.51309780725663	0.214317634197529	0.51309780725663	1.3075997441073	0.0311113474899562	NM_009624
1107	7.7280577617748	5.91520818527555e-08	1.85176396422433e-06	29.3909878932589	2.87268315913857	1	0.574536631827714	0.000523212878146277	0.574013418949567	0.0694357079400134	0.574013418949567	1.37899377536433	0.0580910354504227	NM_133819
11090	6.71711417209065	1.12824367255448e-07	2.83758760558484e-06	28.1404265984012	2.54644073088548	1	0.509288146177098	0.00482196658071022	0.504466179596387	0.00537426455889209	0.504466179596387	1.30018493774757	0.0765223515088343	NM_001271586
11093	6.2727213998245	2.07041008121987e-07	4.34470865767125e-06	26.9662327974108	2.76873505670347	1	0.553747011340696	0.00250905231855333	0.551237959022141	0.00631244811597869	0.551237959022141	1.35197728817558	0.0742095199443731	NM_029374
111	5.27078544063797	5.22080146678594e-06	6.25771484081387e-05	20.7545270237727	2.89203282257985	1	0.57840656451597	0.00486398306901574	0.573542581446955	0.0145467868707096	0.573542581446955	-1.36773529852975	0.119710102827257	NM_183124
11110	6.66463087498458	3.62389328103218e-06	4.44387954769886e-05	21.4541580538797	3.21384129636212	1	0.642768259272423	0.00172086215441965	0.641047397118003	0.00518513378890793	0.641047397118003	1.44425464124985	0.119047674766964	NM_027446
11144	5.18381875602952	3.16753509590612e-06	3.95445767033485e-05	21.7123017532396	3.12667894950316	1	0.625335789900632	0.00736748484134948	0.617968305059282	0.0156726635344984	0.617968305059282	1.42650770661419	0.120972931281521	NM_013638
11157	6.81433634367064	2.05356368500074e-08	1.07208020865641e-06	31.4432395783879	2.40569623214564	1	0.481139246429129	0.0012284475604064	0.479910798868721	0.00590572613865081	0.479910798868721	1.26498726536836	0.0570078367129342	NR_038156
11158	7.23098373230644	0.00450494800536258	0.0352747661066289	8.06817448248225	0.00574430013729028	1	0.00114886002745805	0.000627766494834196	0.00052109353262386	0.0145934321781397	0.0145934321781397	0.0108451004256029	0.0457897799002909	NM_146066
1116	7.20943534096987	3.00836903771605e-09	5.06873495427864e-07	35.1784324067509	3.28364338397679	1	0.656728676795359	0.00091984501326564	0.655808831782093	0.0137343606023301	0.655808831782093	1.47857622379117	0.0482149831172685	NM_011439
11170	7.8966530470546	2.99632586869577e-08	1.28032695469796e-06	30.7098987055259	2.54265188592379	1	0.508530377184759	0.000418056611071912	0.508112320573686	0.120509959865152	0.508112320573686	1.29827247340677	0.0489638695284277	NM_015769
11185	4.82350525626025	0.000254011524440167	0.00245185600023196	13.3822890931197	3.1246954862113	1	0.624939097242259	0.0111494136065368	0.613789683635724	0.022867858704589	0.613789683635724	-1.36803337684568	0.230008154190827	NR_040574
11212	7.78291264895607	1.60178598503787e-07	3.61212325940422e-06	27.4623993777853	2.80175689662959	1	0.56035137932592	0.00429329435620235	0.556058084969716	0.0831064548126906	0.556058084969716	1.36003017263763	0.0673718424151455	NM_023585
11215	7.84164051028423	8.24309588121101e-05	0.000835762813318087	15.5017029224911	0.019393098865999	1	0.00387861977319957	0.000374682022085996	0.00350393775111381	0.10071407779591	0.10071407779591	-0.046258294061882	0.0519348216705736	NM_011159
11216	5.91080093230861	6.78732573768295e-06	8.00116829281806e-05	20.2522594022549	3.21611738981603	1	0.643223477963204	0.00346763852181497	0.63975583944139	0.00869543712233305	0.63975583944139	-1.44040505032415	0.13163543489314	NM_029354
11227	8.11151087385639	1.83644449006134e-09	4.53077090619418e-07	36.1399360149219	2.97966980908722	1	0.595933961817444	0.000403159598033759	0.595530802219411	0.240516613281864	0.595530802219411	-1.40779980381097	0.0337129492230988	NM_139232
1124	7.44695234949998	0.000751259003305404	0.00674570692569375	11.3579450382019	0.00885423651371703	1	0.00177084730274339	0.000533575270790852	0.00123727203195255	0.0279747802455742	0.0279747802455742	0.0118749695221836	0.0416071121810024	NM_001167949
11265	6.1399470698976	6.33587009879473e-07	9.95485761390615e-06	24.8072504154978	2.84523443707667	1	0.569046887415335	0.0027657231484392	0.566281164266896	0.00720264072489133	0.566281164266896	1.36679273741899	0.0847062143379028	NM_026909
11272	7.57120059679431	1.79433690759775e-08	1.01024011100679e-06	31.7052801919191	2.76697812055292	1	0.553395624110584	0.0037627118071561	0.549632912303427	0.0416244873494025	0.549632912303427	1.35700376435912	0.0610970176235607	NM_029945
11299	3.46948957600455	0.000754359416456499	0.00676768162192402	11.3502960869797	3.29345045271072	1	0.658690090542145	0.0433916560483049	0.61529843449384	0.0846071869128149	0.61529843449384	-1.37211037547499	0.279708219692582	NR_105785
11300	6.40706425349901	2.37386052208322e-05	0.000256228570102358	17.8630474694944	2.91369522195381	1	0.582739044390763	0.0176536473210159	0.565085397069745	0.00571860059949904	0.565085397069745	1.35976254858247	0.152896445981447	NR_027843
11301	6.2800226891642	0.000269070809164027	0.0025875746863644	13.2742897323521	3.10090396559154	1	0.620180793118308	0.0393817880918687	0.580799005026439	0.00626948425237649	0.580799005026439	1.36141517492621	0.231202309609463	NR_015575
11303	5.85346009102856	1.65233335418287e-06	2.2381017275873e-05	22.9620253488623	2.7543127625397	1	0.550862552507941	0.00340023239931953	0.547462320108621	0.00911617677085869	0.547462320108621	1.34105222080517	0.0971949708489484	NM_011239
11354	5.9047860433286	2.22822158539719e-05	0.000241262613039558	17.9835504225947	3.3814954556838	1	0.676299091136761	0.00763201357073607	0.668667077566024	0.00873890516751371	0.668667077566024	1.46559397202303	0.163067940563867	NR_027896
